Date,Close
2004-08-19,50.220218658447266
2004-08-20,54.20920944213867
2004-08-23,54.75475311279297
2004-08-24,52.48748779296875
2004-08-25,53.05305480957031
2004-08-26,54.009010314941406
2004-08-27,53.12812805175781
2004-08-30,51.05605697631836
2004-08-31,51.236236572265625
